".d???l?b?g","分電盤・ボックス > その他分電盤 > パナソニック製","BQ8514WK|住宅分電盤 露出型 主幹ナシ 4回路","BQ8514WK"," 
 規格：主幹ナシ 4回路
 入数：1
 単位：面
 ","3845.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQ8514WK.htm",""
".d???l?b?g","分電盤・ボックス > オール電化対応タイプ > パナソニック製","BQE34103S2|L付40A10+3","BQE34103S2"," 
 規格：エコ２０＋ＩＨ太陽光
 入数：1
 単位：面
 ","46872.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE34103S2.htm",""
".d???l?b?g","分電盤・ボックス > メイン40Aタイプ > パナソニック製","BQE34223J|L付40A22+3","BQE34223J"," 
 規格：太陽光専用
 入数：1
 単位：面
 ","51624.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE34223J.htm",""
".d???l?b?g","分電盤・ボックス > メイン50Aタイプ > パナソニック製","BQE35223H|L付50A22+3","BQE35223H"," 
 規格：ＰＶ単３用
 入数：1
 単位：面
 ","49356.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE35223H.htm",""
".d???l?b?g","分電盤・ボックス > メイン60Aタイプ > パナソニック製","BQE36183J|L付60A18+3","BQE36183J"," 
 規格：太陽光専用
 入数：1
 単位：面
 ","44604.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE36183J.htm",""
".d???l?b?g","分電盤・ボックス > メイン75Aタイプ > パナソニック製","BQE37223J|L付75A22+3","BQE37223J"," 
 規格：太陽光専用
 入数：1
 単位：面
 ","51624.0","1","","http://www.denzai-net.jp/item_panelboard-box/BQE37223J.htm",""
".d???l?b?g","トラスコ中山 > 生産加工用品 > 測定工具","10405|曲尺シルバー厚手広巾５０ｃｍ","10405"," 
 規格：シンワ測定（株）【オレンジブック：112-9422】
 入数：1
 単位：本
 ","2700.0","1","","http://www.denzai-net.jp/item_trusco/10405.htm",""
".d???l?b?g","トラスコ中山 > 生産加工用品 > 機械部品","NA16X100 trusco|アジャスターボルトＭ１６×１００ゴムなし","NA16X100 trusco"," 
 規格：トラスコ中山（株）【オレンジブック：231-4002】
 入数：1
 単位：個
 ","555.0","1","","http://www.denzai-net.jp/item_trusco/NA16X100+trusco.htm",""
".d???l?b?g","トラスコ中山 > 物流保管用品 > 物品棚","M1.5-5344 NG trusco|Ｍ１．５型軽中量棚　８６０Ｘ４４５ＸＨ１５００　４段　単体　ＮＧ","M1.5-5344 NG trusco"," 
 規格：トラスコ中山（株）【オレンジブック：506-5909】
 入数：1
 単位：台
 ","18403.0","1","","http://www.denzai-net.jp/item_trusco/M1_5-5344+NG+trusco.htm",""
".d???l?b?g","トラスコ中山 > 物流保管用品 > 作業台","UFL-1260NW trusco|ＵＦＬ型折畳型作業台　１２００Ｘ６００ＸＨ７４０　Ｗ色","UFL-1260NW trusco"," 
 規格：トラスコ中山（株）【オレンジブック：459-0759】
 入数：1
 単位：台
 ","23698.0","1","","http://www.denzai-net.jp/item_trusco/UFL-1260NW+trusco.htm",""
".d???l?b?g","トラスコ中山 > 物流保管用品 > コンベヤ","TFR38N2-07X21 trusco|フレキシブル伸縮コンベア　Ｗ４８９．４　機長７７１?２１４２","TFR38N2-07X21 trusco"," 
 規格：トラスコ中山（株）【オレンジブック：465-9171】
 入数：1
 単位：台
 ","62775.0","1","","http://www.denzai-net.jp/item_trusco/TFR38N2-07X21+trusco.htm",""
".d???l?b?g","トラスコ中山 > オフィス住設用品 > オフィス家具","1845 trusco|折りたたみ会議テーブル　１８００Ｘ４５０ＸＨ７００　チーク","1845 trusco"," 
 規格：トラスコ中山（株）【オレンジブック：507-2514】
 入数：1
 単位：台
 ","14839.0","1","","http://www.denzai-net.jp/item_trusco/1845+trusco.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > 電磁開閉器","ET-N6060A|電子サーマル","ET-N6060A"," 
 規格：15?60A 200V
 入数：1
 単位：個
 ","13230.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/ET-N6060A.htm",""
".d???l?b?g","CV・CVT・EM-CE > 耐電圧3300Vタイプ > 商品群","TPCC5-0.5mmx4p_Y|ＬＡＮ用ツイストペアケーブル　黄色　300ｍ巻","TPCC5-0.5mmx4p_Y"," 
 規格：黄色　300ｍ巻
 入数：1
 単位：巻
 ","10530.0","1","","http://www.denzai-net.jp/item_wire-cable/TPCC5-0_5mmx4p_Y.htm",""
".d???l?b?g","ブレーカー・タイムスイッチ・開閉器関連 > ケースブレーカー > 日東工業製","MB533P1.4A|ＭＢ配電函","MB533P1.4A"," 
 規格：3P 1.4A
 入数：1
 単位：個
 ","3164.0","1","","http://www.denzai-net.jp/item_timeswitch-breaker/MB533P1_4A.htm",""
".d???l?b?g","ランプ > HID（メタハラ） > CDM","CDM-R35W/830PAR2010|セラミックメタルハライドランプ 35W E26 20φ 狭角","CDM-R35W/830PAR2010"," 
 規格：35W E26 20φ 狭角
 入数：1
 単位：個
 ","10584.0","1","","http://www.denzai-net.jp/item_lamp/CDM-R35W_830PAR2010.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > コーキング","MSC1-01-BK|ヘンセイシリコーンM 20本入","MSC1-01-BK"," 
 規格：ブラック 320ｍｌ
 入数：1
 単位：箱
 ","14688.0","1","","http://www.denzai-net.jp/item_tape/MSC1-01-BK.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > ハサミ・カッター・板金用工具","217B olfa|カッター挽き廻し鋸","217B olfa"," 
 規格：オルファ（株）【オレンジブック：469-8584】
 入数：1
 単位：個
 ","1666.0","1","","http://www.denzai-net.jp/item_trusco/217B+olfa.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 空圧工具","A00010010|ＴＣＡ?７、ＴＣＢ?１３０Ｂ用ピックスチール４００ＭＭ","A00010010"," 
 規格：東空販売（株）【オレンジブック：470-6005】
 入数：1
 単位：本
 ","1624.0","1","","http://www.denzai-net.jp/item_trusco/A00010010.htm",""
".d???l?b?g","トラスコ中山 > 工事用品 > 発電機・コンプレッサー","AK-HH1250E2|45気圧エアコンプレッサ（高圧エア取出口計４箇所）","AK-HH1250E2"," 
 規格：マックス（株）【オレンジブック：471-8038】
 入数：1
 単位：台
 ","222480.0","1","","http://www.denzai-net.jp/item_trusco/AK-HH1250E2.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 電動工具・油圧工具","AKL-600|強靭Ｌ型アダプター","AKL-600"," 
 規格：（株）兼古製作所【オレンジブック：469-6174】
 入数：1
 単位：セット
 ","6943.0","1","","http://www.denzai-net.jp/item_trusco/AKL-600.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 工具箱・ツールバッグ","CE1150BK pelican|ＣＥ１１５０　黒","CE1150BK pelican"," 
 規格：ＰＥＬＩＣＡＮ　ＰＲＯＤＵＣＴＳ社【オレンジブック：469-9653】
 入数：1
 単位：台
 ","3946.0","1","","http://www.denzai-net.jp/item_trusco/CE1150BK+pelican.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 水道・空調配管用工具","810 ridge|アルミストレートパイプレンチ　２５０ｍｍ","810 ridge"," 
 規格：Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎｙ【オレンジブック：120-9060】
 入数：1
 単位：丁
 ","9331.0","1","","http://www.denzai-net.jp/item_trusco/810+ridge.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > ハンマー・刻印・ポンチ","01737 dogyu|カボチャ玉打診棒１５００","01737 dogyu"," 
 規格：土牛産業(株）【オレンジブック：411-5449】
 入数：1
 単位：本
 ","10735.0","1","","http://www.denzai-net.jp/item_trusco/01737+dogyu.htm",""
".d???l?b?g","トラスコ中山 > 環境安全用品 > 梱包結束用品","A-1723 trusco|小型ポリ袋　縦２３０Ｘ横１７０Ｘｔ０．０５　２００枚入　透明","A-1723 trusco"," 
 規格：トラスコ中山（株）【オレンジブック：002-4104】
 入数：1
 単位：袋
 ","832.0","1","","http://www.denzai-net.jp/item_trusco/A-1723+trusco.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 電設工具","AK100 lobtex|強力型圧着工具　使用範囲２２・３８・６０・８０・１００","AK100 lobtex"," 
 規格：（株）ロブテックス【オレンジブック：123-9317】
 入数：1
 単位：丁
 ","33197.0","1","","http://www.denzai-net.jp/item_trusco/AK100+lobtex.htm",""
".d???l?b?g","トラスコ中山 > 工事用品 > コードリール・延長コード","BR-302M hataya|三相２００Ｖ型ブレーカーリール　３０ｍ　アース付　２０Ａ","BR-302M hataya"," 
 規格：（株）ハタヤリミテッド【オレンジブック：105-5071】
 入数：1
 単位：台
 ","35964.0","1","","http://www.denzai-net.jp/item_trusco/BR-302M+hataya.htm",""
".d???l?b?g","トラスコ中山 > 物流保管用品 > 運搬台車","MP-6039N-B trusco|小型樹脂製台車こまわり君　省音タイプ　６００Ｘ３９０　ブルー","MP-6039N-B trusco"," 
 規格：トラスコ中山（株）【オレンジブック：356-5751】
 入数：1
 単位：台
 ","5369.0","1","","http://www.denzai-net.jp/item_trusco/MP-6039N-B+trusco.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > ペンチ・ニッパ","PZ-56 engineer|ネジザウルスＸＰ","PZ-56 engineer"," 
 規格：（株）エンジニア【オレンジブック：288-2523】
 入数：1
 単位：丁
 ","3410.0","1","","http://www.denzai-net.jp/item_trusco/PZ-56+engineer.htm",""
".d???l?b?g","トラスコ中山 > 環境安全用品 > 冷暖対策用品","TNL-750CN trusco|塩飴　塩の力　７５０ｇ　レモン味　詰替袋","TNL-750CN trusco"," 
 規格：トラスコ中山（株）【オレンジブック：408-7348】
 入数：1
 単位：袋
 ","1804.0","1","","http://www.denzai-net.jp/item_trusco/TNL-750CN+trusco.htm",""
".d???l?b?g","トラスコ中山 > 作業用品 > 工具セット","TNNS-5 trusco|なめたネジはずし工具セット　５点","TNNS-5 trusco"," 
 規格：トラスコ中山（株）【オレンジブック：449-9824】
 入数：1
 単位：セット
 ","7322.0","1","","http://www.denzai-net.jp/item_trusco/TNNS-5+trusco.htm",""
".d???l?b?g","トラスコ中山 > 環境安全用品 > 労働衛生用品","TSK-10C trusco|ハンドソープ　洗手観音　詰替パック　１．０Ｌ","TSK-10C trusco"," 
 規格：トラスコ中山（株）【オレンジブック：365-9925】
 入数：1
 単位：個
 ","787.0","1","","http://www.denzai-net.jp/item_trusco/TSK-10C+trusco.htm",""
".d???l?b?g","トラスコ中山 > 環境安全用品 > 環境改善機器","A-30 asahisangyo|電撃殺虫器　屋内用　３０Ｗ　２灯式","A-30 asahisangyo"," 
 規格：朝日産業（株）【オレンジブック：152-6341】
 入数：1
 単位：台
 ","41850.0","1","","http://www.denzai-net.jp/item_trusco/A-30+asahisangyo.htm",""
".d???l?b?g","トラスコ中山 > 工事用品 > 溶接用品","AP-1-6 koikeox|アポロコック","AP-1-6 koikeox"," 
 規格：小池酸素工業（株）【オレンジブック：251-7493】
 入数：1
 単位：個
 ","454.0","1","","http://www.denzai-net.jp/item_trusco/AP-1-6+koikeox.htm",""
".d???l?b?g","トラスコ中山 > 物流保管用品 > 吊りクランプ・吊りベルト","EX1 hhh|アイフックラッチ無し　１ｔ","EX1 hhh"," 
 規格：（株）スリーエッチ【オレンジブック：215-5613】
 入数：1
 単位：個
 ","648.0","1","","http://www.denzai-net.jp/item_trusco/EX1+hhh.htm",""
".d???l?b?g","トラスコ中山 > 工事用品 > ポンプ","FA-100|フィルポンプ　１００Ｖタイプ","FA-100"," 
 規格：（株）工進【オレンジブック：111-6363】
 入数：1
 単位：台
 ","74250.0","1","","http://www.denzai-net.jp/item_trusco/FA-100.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > カバー","CV40|直線カバー","CV40"," 
 規格：410×1500
 入数：1
 単位：枚
 ","3776.0","1","","http://www.denzai-net.jp/item_mall-duct/CV40.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > ジャンクションボックス","DB1T|ジャンクションボックス","DB1T"," 
 規格：3方出 DP1用
 入数：1
 単位：個
 ","890.0","1","","http://www.denzai-net.jp/item_mall-duct/DB1T.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > ｶﾊﾞｰ・止め金具","DF1C|蓋止金具　ＤＰ１用　ＳＵＳ製","DF1C"," 
 規格：DP1用 SUS製
 入数：1
 単位：個
 ","44.0","1","","http://www.denzai-net.jp/item_mall-duct/DF1C.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > ジョイナ","DG18|継金具","DG18"," 
 規格：DP18用
 入数：1
 単位：個
 ","1040.0","1","","http://www.denzai-net.jp/item_mall-duct/DG18.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > その他","DH3CL|ダクト交差支持金具","DH3CL"," 
 規格：形鋼用 横向取付
 入数：1
 単位：個
 ","267.0","1","","http://www.denzai-net.jp/item_mall-duct/DH3CL.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > エルボ","DI-12B|金属ダクト用エルボ","DI-12B"," 
 規格：立面内曲り
 入数：1
 単位：個
 ","1830.0","1","","http://www.denzai-net.jp/item_mall-duct/DI-12B.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > 器具取付金具","DK1UK-6|上向き用器具取付金具　ＤＰ?１用　耐荷重１０キロ","DK1UK-6"," 
 規格：DP-1用 耐荷重10キロ
 入数：1
 単位：個
 ","121.0","1","","http://www.denzai-net.jp/item_mall-duct/DK1UK-6.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > 吊金具","DPY2-W4|レースウェイ吊金具　Ｗ１／２","DPY2-W4"," 
 規格：DP1_2兼用 耐荷重50キロ
 入数：1
 単位：個
 ","225.0","1","","http://www.denzai-net.jp/item_mall-duct/DPY2-W4.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > レースウェイ・付属品 > エンド","DU3|盤接続金具","DU3"," 
 規格：DP-3用
 入数：1
 単位：個
 ","249.0","1","","http://www.denzai-net.jp/item_mall-duct/DU3.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > 水平ｴﾙﾎﾞ（ﾉｰﾏﾙ・外直角）","QRA1245|水平ベンドラック　４５゜","QRA1245"," 
 規格：QR120用 W1200ミリ
 入数：1
 単位：本
 ","14220.0","1","","http://www.denzai-net.jp/item_mall-duct/QRA1245.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > ｴﾝﾄﾞ・保護ｷｬｯﾌﾟ","QRBC-5Y|端末保護キャップ　５Ｙ７／１","QRBC-5Y"," 
 規格：QRラック両側用 2個組
 入数：1
 単位：対
 ","233.0","1","","http://www.denzai-net.jp/item_mall-duct/QRBC-5Y.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > セパレーター","QRDF2BC-5Y|セパレーター端末保護キャップ","QRDF2BC-5Y"," 
 規格：QRラック両側用 2個組
 入数：1
 単位：対
 ","154.0","1","","http://www.denzai-net.jp/item_mall-duct/QRDF2BC-5Y.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > ﾍﾞﾝﾄﾞﾗｯｸ（外・内）","QRE30|上下ベンドラック","QRE30"," 
 規格：QR30用 W30×L600
 入数：1
 単位：本
 ","2937.0","1","","http://www.denzai-net.jp/item_mall-duct/QRE30.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > 自在金具","QREF10|上下自在ベンドラック","QREF10"," 
 規格：QRラック両側用2個組
 入数：1
 単位：組
 ","1348.0","1","","http://www.denzai-net.jp/item_mall-duct/QREF10.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > 継手","QRG3|継金具（横引き専用）","QRG3"," 
 規格：片側
 入数：1
 単位：個
 ","433.0","1","","http://www.denzai-net.jp/item_mall-duct/QRG3.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ケーブルラック・付属品 > 水平ｸﾛｽ（ｸﾛｽ・ﾃｨｰ）","QRT30|Ｔ形分岐ラック","QRT30"," 
 規格：QR30用 W300×L1200
 入数：1
 単位：本
 ","8067.0","1","","http://www.denzai-net.jp/item_mall-duct/QRT30.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラモール・付属品 > テープ","15KMS|壁面用マヂックステッカー","15KMS"," 
 規格：15-15ｍ
 入数：1
 単位：巻
 ","1156.0","1","","http://www.denzai-net.jp/item_mall-duct/15KMS.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラモール・付属品 > プラモール","FM23|Fモール","FM23"," 
 規格：2号 ミルキーホワイト
 入数：1
 単位：本
 ","216.0","1","","http://www.denzai-net.jp/item_mall-duct/FM23.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > プラスチックダクト","MDE11|エムケーダクトエンド 1号","MDE11"," 
 規格：グレー
 入数：1
 単位：個
 ","95.0","1","","http://www.denzai-net.jp/item_mall-duct/MDE11.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > その他","MFMB13|メタルエフモールA号 ブッシング","MFMB13"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","51.0","1","","http://www.denzai-net.jp/item_mall-duct/MFMB13.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > エルボ","MFMD13|メタルエフモールA号 デズミ","MFMD13"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","96.0","1","","http://www.denzai-net.jp/item_mall-duct/MFMD13.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > エンド","MFME13|メタルエフモールA号 エンド","MFME13"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","134.0","1","","http://www.denzai-net.jp/item_mall-duct/MFME13.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > フリージョイント","MFMFJ13|メタルエフモールA号フレキジョイント","MFMFJ13"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","285.0","1","","http://www.denzai-net.jp/item_mall-duct/MFMFJ13.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > ジョイント","MFMJC13|メタルエフモールAジョイントカバー","MFMJC13"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","46.0","1","","http://www.denzai-net.jp/item_mall-duct/MFMJC13.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > メタルモール・付属品 > 本体","MFT1103|メタルエフモールA号 L1000","MFT1103"," 
 規格：ミルキーホワイト
 入数：1
 単位：本
 ","387.0","1","","http://www.denzai-net.jp/item_mall-duct/MFT1103.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ショップライン・付属品","DH0201|ショップライン本体","DH0201"," 
 規格：1ｍ銀
 入数：1
 単位：台
 ","1469.0","1","","http://www.denzai-net.jp/item_mall-duct/DH0201.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ウォールウェイ・付属品","DH1641|ダブルコンセントプラグ2型","DH1641"," 
 規格：ブラウン
 入数：1
 単位：個
 ","1544.0","1","","http://www.denzai-net.jp/item_mall-duct/DH1641.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ファクトライン・付属品","DH2412|ファクトライン100本体","DH2412"," 
 入数：1
 単位：個
 ","15984.0","1","","http://www.denzai-net.jp/item_mall-duct/DH2412.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > ギャラリーライン・付属品","DH4712W|ギャラリーライン本体","DH4712W"," 
 規格：2ｍ 白
 入数：1
 単位：本
 ","8942.0","1","","http://www.denzai-net.jp/item_mall-duct/DH4712W.htm",""
".d???l?b?g","モール・ラック付属品・配線ダクト関連 > 絶縁トロリー・部材","DH5100|ジョイナカバー","DH5100"," 
 規格：トロリーワイヤ接続用
 入数：1
 単位：個
 ","254.0","1","","http://www.denzai-net.jp/item_mall-duct/DH5100.htm",""
".d???l?b?g","ランプ > 蛍光灯（直管） > FL","FL15ECW|パルック蛍光灯 クール色","FL15ECW"," 
 規格：15W 直管 スタータ形
 入数：1
 単位：本
 ","583.0","1","","http://www.denzai-net.jp/item_lamp/FL15ECW.htm",""
".d???l?b?g","ランプ > 蛍光灯（コンパクト） > FML","FML27EXD|ツイン 蛍光灯ツインスパラレル","FML27EXD"," 
 規格：パルックDAY 27W
 入数：1
 単位：個
 ","1361.0","1","","http://www.denzai-net.jp/item_lamp/FML27EXD.htm",""
".d???l?b?g","ランプ > 蛍光灯（コンパクト） > FPL","FPL18EXN|ツイン蛍光灯 パルック","FPL18EXN"," 
 規格：18W ツイン1
 入数：1
 単位：個
 ","994.0","1","","http://www.denzai-net.jp/item_lamp/FPL18EXN.htm",""
".d???l?b?g","ランプ > 蛍光灯（コンパクト） > その他","FPR96EXLA|ツイン1蛍光灯","FPR96EXLA"," 
 入数：1
 単位：個
 ","2992.0","1","","http://www.denzai-net.jp/item_lamp/FPR96EXLA.htm",""
".d???l?b?g","ランプ > ハロゲン（両口金）","J100V200W|両口金型ハロゲン電球","J100V200W"," 
 規格：100V 200W クリア R7S
 入数：1
 単位：個
 ","1620.0","1","","http://www.denzai-net.jp/item_lamp/J100V200W.htm",""
".d???l?b?g","ランプ > 蛍光灯（直管） > GL","GL10|殺菌用直管蛍光ランプ 一般型 10W G13","GL10"," 
 規格：一般型 10W G13
 入数：1
 単位：本
 ","1404.0","1","","http://www.denzai-net.jp/item_lamp/GL10.htm",""
".d???l?b?g","分電盤・ボックス > フリーボックス","MA324811|機器取付ボックス","MA324811"," 
 入数：1
 単位：個
 ","9936.0","1","","http://www.denzai-net.jp/item_panelboard-box/MA324811.htm",""
".d???l?b?g","分電盤・ボックス > その他分電盤 > テンパール工業製","MAB310222F|住宅用分電盤","MAB310222F"," 
 規格：100Aメイン 22+2回路埋込
 入数：1
 単位：面
 ","46332.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB310222F.htm",""
".d???l?b?g","分電盤・ボックス > メイン30Aタイプ > テンパール工業製","MAB33082F|住宅用分電盤","MAB33082F"," 
 規格：30Aメイン 8+2回路 埋込
 入数：1
 単位：面
 ","19224.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB33082F.htm",""
".d???l?b?g","分電盤・ボックス > メイン50Aタイプ > テンパール工業製","MAB35082F|住宅用分電盤","MAB35082F"," 
 規格：50Aメイン 8+2回路 埋込
 入数：1
 単位：面
 ","20952.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB35082F.htm",""
".d???l?b?g","分電盤・ボックス > メイン75Aタイプ > テンパール工業製","MAB37162F|住宅用分電盤","MAB37162F"," 
 規格：75Aメイン 16+2回路 埋込
 入数：1
 単位：面
 ","35208.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAB37162F.htm",""
".d???l?b?g","分電盤・ボックス > メイン40Aタイプ > テンパール工業製","MAG34062F|住宅用分電盤","MAG34062F"," 
 規格：40Aメイン 6+2回路 埋込
 入数：1
 単位：面
 ","20628.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAG34062F.htm",""
".d???l?b?g","分電盤・ボックス > メイン60Aタイプ > テンパール工業製","MAG36062F|住宅用分電盤","MAG36062F"," 
 規格：60Aメイン 6+2回路 埋込
 入数：1
 単位：面
 ","20628.0","1","","http://www.denzai-net.jp/item_panelboard-box/MAG36062F.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ステップル","VE3/4|絶縁ステップル3/4 100コ入 VFF2.0-2用","VE3/4"," 
 規格：VFF2.0-2用
 入数：1
 単位：箱
 ","153.0","1","","http://www.denzai-net.jp/item_tape/VE3_4.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ケーブル接続キット","Y0|セルパック　Ｙ分岐接続　幹線９?１７分岐９?１７φ","Y0"," 
 規格：幹線9-17分岐9-17φ
 入数：1
 単位：組
 ","5778.0","1","","http://www.denzai-net.jp/item_tape/Y0.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ビス類","DS-16P|ビスパック80本入 ドリルビス(サラ)4×16","DS-16P"," 
 規格：ドリルビス(サラ)4×16
 入数：1
 単位：パック
 ","332.0","1","","http://www.denzai-net.jp/item_tape/DS-16P.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 乾電池","CR-123AW|円筒形リチウム電池 3V カメラ用 φ17.1×34.5ミリ","CR-123AW"," 
 規格：カメラ用 φ17.1×34.5ミリ
 入数：1
 単位：個
 ","491.0","1","","http://www.denzai-net.jp/item_tape/CR-123AW.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > その他 > ジョイントボックス","WJ3000|2線ブランチボックス 20A 300V","WJ3000"," 
 規格：20A 300V
 入数：1
 単位：個
 ","443.0","1","","http://www.denzai-net.jp/item_tape/WJ3000.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > ケーブルカッシャー","3BR|Ｒブラケット","3BR"," 
 規格：30-45ミリ用
 入数：1
 単位：個
 ","1166.0","1","","http://www.denzai-net.jp/item_tape/3BR.htm",""
".d???l?b?g","テープ・端子・インシュロック等消耗品 > 埋設表示シート > 高圧用、低圧用、通信用","SFHVS|高圧S 埋設標示シート B セフティライン150×50 シングル","SFHVS"," 
 規格：セフティライン150×50 シングル
 入数：1
 単位：巻
 ","1782.0","1","","http://www.denzai-net.jp/item_tape/SFHVS.htm",""
".d???l?b?g","ランプ > ハロゲン（片口金商用電圧）","JCV100V300WGS|JCV100V300WGS｜ハロゲンランプ","JCV100V300WGS"," 
 規格：300W 100V E11
 入数：1
 単位：個
 ","1739.0","1","","http://www.denzai-net.jp/item_lamp/JCV100V300WGS.htm",""
".d???l?b?g","ランプ > ハロゲン（片口金低電圧）","JR12V20WLN/K3/EZH|ハロゲンランプ","JR12V20WLN/K3/EZH"," 
 規格：12V20W 35φ EZ10狭角
 入数：1
 単位：個
 ","1739.0","1","","http://www.denzai-net.jp/item_lamp/JR12V20WLN_K3_EZH.htm",""
".d???l?b?g","ランプ > HID（水銀） > HF","HF700X_eye|蛍光形水銀ランプ 130V 700W","HF700X_eye"," 
 規格：130V 700W
 入数：1
 単位：個
 ","7290.0","1","","http://www.denzai-net.jp/item_lamp/HF700X_eye.htm",""
".d???l?b?g","ランプ > 白熱電球（反射型）","RF220V180WH|散光形ランプ 屋外用220V180W","RF220V180WH"," 
 規格：屋外用220V180W
 入数：1
 単位：個
 ","1469.0","1","","http://www.denzai-net.jp/item_lamp/RF220V180WH.htm",""
".d???l?b?g","エアコン・エアコン配管部材・IHクッキングヒーター > エアコン部材","DHQ-16|ハイクォリティドレンホース 16φ 50m巻 アイボリー エアコン用","DHQ-16"," 
 規格：50ｍ巻 アイボリー エアコン用
 入数：1
 単位：巻
 ","3542.0","1","","http://www.denzai-net.jp/item_all-electric/DHQ-16.htm",""
".d???l?b?g","ランプ > 白熱電球（一般）","LW100V19W/55|シリカ電球 ホワイト 25個入","LW100V19W/55"," 
 規格：100V 19W E26
 入数：1
 単位：箱
 ","4320.0","1","","http://www.denzai-net.jp/item_lamp/LW100V19W_55.htm",""
".d???l?b?g","ランプ > 蛍光灯（丸形） > FCL","FCL3032ECWX2KF|パルック蛍光灯 丸形 クール色 スタータ形 2本入","FCL3032ECWX2KF"," 
 規格：クール色 スタータ形　2本入
 入数：1
 単位：個
 ","1847.0","1","","http://www.denzai-net.jp/item_lamp/FCL3032ECWX2KF.htm",""
